s_city_id,s_city,s_lat,s_lon,s_pop,s_country,s_Volume,e_city_id,e_City,e_lat,e_lon,e_pop,e_country,e_vol
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,375952.66,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,375952.66
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,40031.42,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,40031.42
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,MIAMI,MIAMI,25.774812796,-80.197726986,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,34780.34,NEW YORK,NEW YORK,40.714550467,-74.007138913,318900000,UNITED STATES,34780.34
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,73588.21,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,73588.21
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,21551.9,SEATTLE,SEATTLE,47.603569446,-122.329447436,318900000,UNITED STATES,21551.9
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,15902.52,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,15902.52
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,MIAMI,MIAMI,25.774812796,-80.197726986,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,34780.34,NEW YORK,NEW YORK,40.714550467,-74.007138913,318900000,UNITED STATES,34780.34
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,314464.64,WILMINGTON,WILMINGTON,39.74023444,-75.550839221,318900000,UNITED STATES,314464.64
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,CHARLESTON,CHARLESTON,32.781150528,-79.931595829,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,HOUSTON,HOUSTON,29.760582787,-95.369679229,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,19319.17,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,19319.17
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,31410.0,MIAMI,MIAMI,25.774812796,-80.197726986,318900000,UNITED STATES,31410.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,78154.26,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,78154.26
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,114333.02,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,114333.02
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,555852.22,HOUSTON,HOUSTON,29.760582787,-95.369679229,318900000,UNITED STATES,555852.22
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,16897.3,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,16897.3
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,422330.95,HOUSTON,HOUSTON,29.760582787,-95.369679229,318900000,UNITED STATES,422330.95
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,96117.2,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,96117.2
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,111769.82,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,111769.82
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,88441.7,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,88441.7
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,54534.58,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,54534.58
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,MIAMI,MIAMI,25.774812796,-80.197726986,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,57431.15,LOS ANGELES,LOS ANGELES,34.053491483,-118.245319794,318900000,UNITED STATES,57431.15
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,26984.89,NEW YORK,NEW YORK,40.714550467,-74.007138913,318900000,UNITED STATES,26984.89
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,1781982.04,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,1781982.04
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,86728.2,NEW YORK,NEW YORK,40.714550467,-74.007138913,318900000,UNITED STATES,86728.2
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,86728.2,NEW YORK,NEW YORK,40.714550467,-74.007138913,318900000,UNITED STATES,86728.2
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,MIAMI,MIAMI,25.774812796,-80.197726986,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,NORFOLK,NORFOLK,36.846823884,-76.285058372,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,66526.04,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,66526.04
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,9602.58,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,9602.58
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,66773.43,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,66773.43
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,23342.74,NEW YORK,NEW YORK,40.714550467,-74.007138913,318900000,UNITED STATES,23342.74
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,TACOMA,TACOMA,47.255129776,-122.441635799,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,90438.52,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,90438.52
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,21551.9,SEATTLE,SEATTLE,47.603569446,-122.329447436,318900000,UNITED STATES,21551.9
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,377794.69,HOUSTON,HOUSTON,29.760582787,-95.369679229,318900000,UNITED STATES,377794.69
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,86913.55,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,86913.55
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,112914.57,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,112914.57
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,22432.27,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,22432.27
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,TACOMA,TACOMA,47.255129776,-122.441635799,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,MIAMI,MIAMI,25.774812796,-80.197726986,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,228368.54,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,228368.54
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,LOS ANGELES,LOS ANGELES,34.053491483,-118.245319794,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,89011.44,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,89011.44
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,TACOMA,TACOMA,47.255129776,-122.441635799,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,74325.68,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,74325.68
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,199404.14,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,199404.14
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,15776.22,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,15776.22
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,911141.33,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,911141.33
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,MIAMI,MIAMI,25.774812796,-80.197726986,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,85949.92,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,85949.92
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,46430.54,NEW YORK,NEW YORK,40.714550467,-74.007138913,318900000,UNITED STATES,46430.54
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,44986.29,NEW YORK,NEW YORK,40.714550467,-74.007138913,318900000,UNITED STATES,44986.29
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,60147.36,OAKLAND,OAKLAND,37.805081883,-122.273066505,318900000,UNITED STATES,60147.36
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,16897.3,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,16897.3
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,50231.0,LOS ANGELES,LOS ANGELES,34.053491483,-118.245319794,318900000,UNITED STATES,50231.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,72320.0,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,72320.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,859.08,TACOMA,TACOMA,47.255129776,-122.441635799,318900000,UNITED STATES,859.08
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,90819.93,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,90819.93
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,962791.15,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,962791.15
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,479392.29,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,479392.29
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,23668.24,NEW YORK,NEW YORK,40.714550467,-74.007138913,318900000,UNITED STATES,23668.24
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,MIAMI,MIAMI,25.774812796,-80.197726986,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,152091.18,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,152091.18
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,54401.13,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,54401.13
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,TACOMA,TACOMA,47.255129776,-122.441635799,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,26958.67,MIAMI,MIAMI,25.774812796,-80.197726986,318900000,UNITED STATES,26958.67
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,32870.67,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,32870.67
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,198041.07,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,198041.07
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,73283.62,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,73283.62
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,73587.91,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,73587.91
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,20867.62,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,20867.62
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,37196.06,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,37196.06
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,388050.43,WILMINGTON,WILMINGTON,39.74023444,-75.550839221,318900000,UNITED STATES,388050.43
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,32206.07,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,32206.07
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,27934.99,SEATTLE,SEATTLE,47.603569446,-122.329447436,318900000,UNITED STATES,27934.99
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,61456.28,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,61456.28
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,33410.99,LOS ANGELES,LOS ANGELES,34.053491483,-118.245319794,318900000,UNITED STATES,33410.99
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,113481.95,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,113481.95
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,312812.75,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,312812.75
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,18411.87,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,18411.87
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,153608.34,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,153608.34
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,608430.27,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,608430.27
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,3409860.95,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,3409860.95
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,96893.62,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,96893.62
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,147826.56,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,147826.56
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,22740.54,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,22740.54
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,99887.3,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,99887.3
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,65769.98,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,65769.98
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,8607.48,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,8607.48
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,90536.09,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,90536.09
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,23227.53,SEATTLE,SEATTLE,47.603569446,-122.329447436,318900000,UNITED STATES,23227.53
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,28666.44,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,28666.44
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,328039.07,HOUSTON,HOUSTON,29.760582787,-95.369679229,318900000,UNITED STATES,328039.07
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,90476.83,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,90476.83
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,HOUSTON,HOUSTON,29.760582787,-95.369679229,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,69054.51,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,69054.51
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,44986.29,NEW YORK,NEW YORK,40.714550467,-74.007138913,318900000,UNITED STATES,44986.29
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,194618.3,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,194618.3
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,28221.24,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,28221.24
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,MIAMI,MIAMI,25.774812796,-80.197726986,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,25765.03,SEATTLE,SEATTLE,47.603569446,-122.329447436,318900000,UNITED STATES,25765.03
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,120443.17,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,120443.17
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,MIAMI,MIAMI,25.774812796,-80.197726986,318900000,UNITED STATES,0.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,23227.53,SEATTLE,SEATTLE,47.603569446,-122.329447436,318900000,UNITED STATES,23227.53
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,78227.35,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,78227.35
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,77686.13,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,77686.13
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,100049.01,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,100049.01
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,72530.63,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,72530.63
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,9774.93,LONG BEACH,LONG BEACH,33.76672318,-118.192397651,318900000,UNITED STATES,9774.93
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,21836.84,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,21836.84
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,82096.8,OAKLAND,OAKLAND,37.805081883,-122.273066505,318900000,UNITED STATES,82096.8
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,67305.97,NEW ORLEANS,NEW ORLEANS,29.953701483,-90.077749504,318900000,UNITED STATES,67305.97
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,8152.38,TACOMA,TACOMA,47.255129776,-122.441635799,318900000,UNITED STATES,8152.38
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,24137.0,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,24137.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,88981.0,SAVANNAH,SAVANNAH,32.080910203,-81.091188258,318900000,UNITED STATES,88981.0
CHINA,CHINA,36.567728718,103.929544663,999,CHINA,0.0,PHILADELPHIA,PHILADELPHIA,39.952283115,-75.162445645,318900000,UNITED STATES,0.0
